,image_name,image_path,label
1059,15five.jpg,/content/persian-alpha/alpha/38-five/15five.jpg,five
1060,20five.jpg,/content/persian-alpha/alpha/38-five/20five.jpg,five
1061,90five.jpg,/content/persian-alpha/alpha/38-five/90five.jpg,five
1062,67five.jpg,/content/persian-alpha/alpha/38-five/67five.jpg,five
1063,10five.jpg,/content/persian-alpha/alpha/38-five/10five.jpg,five
1064,66five.jpg,/content/persian-alpha/alpha/38-five/66five.jpg,five
1065,5five.jpg,/content/persian-alpha/alpha/38-five/5five.jpg,five
1066,86five.jpg,/content/persian-alpha/alpha/38-five/86five.jpg,five
1067,91five.jpg,/content/persian-alpha/alpha/38-five/91five.jpg,five
1068,41five.jpg,/content/persian-alpha/alpha/38-five/41five.jpg,five
1069,14five.jpg,/content/persian-alpha/alpha/38-five/14five.jpg,five
1070,23five.jpg,/content/persian-alpha/alpha/38-five/23five.jpg,five
1071,31five.jpg,/content/persian-alpha/alpha/38-five/31five.jpg,five
1072,35five.jpg,/content/persian-alpha/alpha/38-five/35five.jpg,five
1073,42five.jpg,/content/persian-alpha/alpha/38-five/42five.jpg,five
1074,2five.jpg,/content/persian-alpha/alpha/38-five/2five.jpg,five
1075,58five.jpg,/content/persian-alpha/alpha/38-five/58five.jpg,five
1076,78five.jpg,/content/persian-alpha/alpha/38-five/78five.jpg,five
1077,83five.jpg,/content/persian-alpha/alpha/38-five/83five.jpg,five
1078,47five.jpg,/content/persian-alpha/alpha/38-five/47five.jpg,five
1079,29five.jpg,/content/persian-alpha/alpha/38-five/29five.jpg,five
1080,52five.jpg,/content/persian-alpha/alpha/38-five/52five.jpg,five
1081,84five.jpg,/content/persian-alpha/alpha/38-five/84five.jpg,five
1082,55five.jpg,/content/persian-alpha/alpha/38-five/55five.jpg,five
1083,49five.jpg,/content/persian-alpha/alpha/38-five/49five.jpg,five
1084,94five.jpg,/content/persian-alpha/alpha/38-five/94five.jpg,five
1085,43five.jpg,/content/persian-alpha/alpha/38-five/43five.jpg,five
1086,64five.jpg,/content/persian-alpha/alpha/38-five/64five.jpg,five
1087,76five.jpg,/content/persian-alpha/alpha/38-five/76five.jpg,five
1088,21five.jpg,/content/persian-alpha/alpha/38-five/21five.jpg,five
1089,61five.jpg,/content/persian-alpha/alpha/38-five/61five.jpg,five
1090,99five.jpg,/content/persian-alpha/alpha/38-five/99five.jpg,five
1091,44five.jpg,/content/persian-alpha/alpha/38-five/44five.jpg,five
1092,53five.jpg,/content/persian-alpha/alpha/38-five/53five.jpg,five
1093,39five.jpg,/content/persian-alpha/alpha/38-five/39five.jpg,five
1094,71five.jpg,/content/persian-alpha/alpha/38-five/71five.jpg,five
1095,30five.jpg,/content/persian-alpha/alpha/38-five/30five.jpg,five
1096,36five.jpg,/content/persian-alpha/alpha/38-five/36five.jpg,five
1097,69five.jpg,/content/persian-alpha/alpha/38-five/69five.jpg,five
1098,12five.jpg,/content/persian-alpha/alpha/38-five/12five.jpg,five
1099,79five.jpg,/content/persian-alpha/alpha/38-five/79five.jpg,five
1100,6t.jpg,/content/persian-alpha/alpha/4-t/6t.jpg,t
1101,70t.jpg,/content/persian-alpha/alpha/4-t/70t.jpg,t
1102,56t.jpg,/content/persian-alpha/alpha/4-t/56t.jpg,t
1103,69t.jpg,/content/persian-alpha/alpha/4-t/69t.jpg,t
1104,90t.jpg,/content/persian-alpha/alpha/4-t/90t.jpg,t
1105,12t.jpg,/content/persian-alpha/alpha/4-t/12t.jpg,t
1106,7t.jpg,/content/persian-alpha/alpha/4-t/7t.jpg,t
1107,26t.jpg,/content/persian-alpha/alpha/4-t/26t.jpg,t
1108,53t.jpg,/content/persian-alpha/alpha/4-t/53t.jpg,t
1109,100t.jpg,/content/persian-alpha/alpha/4-t/100t.jpg,t
1110,41t.jpg,/content/persian-alpha/alpha/4-t/41t.jpg,t
1111,8t.jpg,/content/persian-alpha/alpha/4-t/8t.jpg,t
1112,23t.jpg,/content/persian-alpha/alpha/4-t/23t.jpg,t
1113,1t.jpg,/content/persian-alpha/alpha/4-t/1t.jpg,t
1114,46t.jpg,/content/persian-alpha/alpha/4-t/46t.jpg,t
1115,32t.jpg,/content/persian-alpha/alpha/4-t/32t.jpg,t
1116,79t.jpg,/content/persian-alpha/alpha/4-t/79t.jpg,t
1117,39t.jpg,/content/persian-alpha/alpha/4-t/39t.jpg,t
1118,54t.jpg,/content/persian-alpha/alpha/4-t/54t.jpg,t
1119,19t.jpg,/content/persian-alpha/alpha/4-t/19t.jpg,t
1120,60t.jpg,/content/persian-alpha/alpha/4-t/60t.jpg,t
1121,25t.jpg,/content/persian-alpha/alpha/4-t/25t.jpg,t
1122,92t.jpg,/content/persian-alpha/alpha/4-t/92t.jpg,t
1123,67t.jpg,/content/persian-alpha/alpha/4-t/67t.jpg,t
1124,80t.jpg,/content/persian-alpha/alpha/4-t/80t.jpg,t
1125,3t.jpg,/content/persian-alpha/alpha/4-t/3t.jpg,t
1126,48t.jpg,/content/persian-alpha/alpha/4-t/48t.jpg,t
1127,42t.jpg,/content/persian-alpha/alpha/4-t/42t.jpg,t
1128,87t.jpg,/content/persian-alpha/alpha/4-t/87t.jpg,t
1129,68t.jpg,/content/persian-alpha/alpha/4-t/68t.jpg,t
1130,94t.jpg,/content/persian-alpha/alpha/4-t/94t.jpg,t
1131,83t.jpg,/content/persian-alpha/alpha/4-t/83t.jpg,t
1132,59t.jpg,/content/persian-alpha/alpha/4-t/59t.jpg,t
1133,43t.jpg,/content/persian-alpha/alpha/4-t/43t.jpg,t
1134,72t.jpg,/content/persian-alpha/alpha/4-t/72t.jpg,t
1135,2t.jpg,/content/persian-alpha/alpha/4-t/2t.jpg,t
1136,77t.jpg,/content/persian-alpha/alpha/4-t/77t.jpg,t
1137,73t.jpg,/content/persian-alpha/alpha/4-t/73t.jpg,t
1138,31t.jpg,/content/persian-alpha/alpha/4-t/31t.jpg,t
1139,86t.jpg,/content/persian-alpha/alpha/4-t/86t.jpg,t
1140,97t.jpg,/content/persian-alpha/alpha/4-t/97t.jpg,t
1141,21t.jpg,/content/persian-alpha/alpha/4-t/21t.jpg,t
1142,10t.jpg,/content/persian-alpha/alpha/4-t/10t.jpg,t
1143,44t.jpg,/content/persian-alpha/alpha/4-t/44t.jpg,t
1144,85t.jpg,/content/persian-alpha/alpha/4-t/85t.jpg,t
1145,5t.jpg,/content/persian-alpha/alpha/4-t/5t.jpg,t
1146,22t.jpg,/content/persian-alpha/alpha/4-t/22t.jpg,t
1147,55t.jpg,/content/persian-alpha/alpha/4-t/55t.jpg,t
1148,58t.jpg,/content/persian-alpha/alpha/4-t/58t.jpg,t
1149,95t.jpg,/content/persian-alpha/alpha/4-t/95t.jpg,t
1150,11t.jpg,/content/persian-alpha/alpha/4-t/11t.jpg,t
1151,82t.jpg,/content/persian-alpha/alpha/4-t/82t.jpg,t
1152,40t.jpg,/content/persian-alpha/alpha/4-t/40t.jpg,t
1153,33t.jpg,/content/persian-alpha/alpha/4-t/33t.jpg,t
1154,34t.jpg,/content/persian-alpha/alpha/4-t/34t.jpg,t
1155,63t.jpg,/content/persian-alpha/alpha/4-t/63t.jpg,t
1156,29t.jpg,/content/persian-alpha/alpha/4-t/29t.jpg,t
1157,98t.jpg,/content/persian-alpha/alpha/4-t/98t.jpg,t
1158,99t.jpg,/content/persian-alpha/alpha/4-t/99t.jpg,t
1159,9t.jpg,/content/persian-alpha/alpha/4-t/9t.jpg,t
1160,45t.jpg,/content/persian-alpha/alpha/4-t/45t.jpg,t
1161,61t.jpg,/content/persian-alpha/alpha/4-t/61t.jpg,t
1162,4t.jpg,/content/persian-alpha/alpha/4-t/4t.jpg,t
1163,89t.jpg,/content/persian-alpha/alpha/4-t/89t.jpg,t
1164,50t.jpg,/content/persian-alpha/alpha/4-t/50t.jpg,t
1165,75t.jpg,/content/persian-alpha/alpha/4-t/75t.jpg,t
1166,37t.jpg,/content/persian-alpha/alpha/4-t/37t.jpg,t
1167,74t.jpg,/content/persian-alpha/alpha/4-t/74t.jpg,t
1168,20t.jpg,/content/persian-alpha/alpha/4-t/20t.jpg,t
1169,18t.jpg,/content/persian-alpha/alpha/4-t/18t.jpg,t
1170,93t.jpg,/content/persian-alpha/alpha/4-t/93t.jpg,t
1171,49t.jpg,/content/persian-alpha/alpha/4-t/49t.jpg,t
1172,47t.jpg,/content/persian-alpha/alpha/4-t/47t.jpg,t
1173,36t.jpg,/content/persian-alpha/alpha/4-t/36t.jpg,t
1174,78t.jpg,/content/persian-alpha/alpha/4-t/78t.jpg,t
1175,27t.jpg,/content/persian-alpha/alpha/4-t/27t.jpg,t
1176,17t.jpg,/content/persian-alpha/alpha/4-t/17t.jpg,t
1177,81t.jpg,/content/persian-alpha/alpha/4-t/81t.jpg,t
1178,51t.jpg,/content/persian-alpha/alpha/4-t/51t.jpg,t
1179,16t.jpg,/content/persian-alpha/alpha/4-t/16t.jpg,t
1180,88t.jpg,/content/persian-alpha/alpha/4-t/88t.jpg,t
1181,30t.jpg,/content/persian-alpha/alpha/4-t/30t.jpg,t
1182,84t.jpg,/content/persian-alpha/alpha/4-t/84t.jpg,t
1183,91t.jpg,/content/persian-alpha/alpha/4-t/91t.jpg,t
1184,71t.jpg,/content/persian-alpha/alpha/4-t/71t.jpg,t
1185,66t.jpg,/content/persian-alpha/alpha/4-t/66t.jpg,t
1186,96t.jpg,/content/persian-alpha/alpha/4-t/96t.jpg,t
1187,62t.jpg,/content/persian-alpha/alpha/4-t/62t.jpg,t
1188,14t.jpg,/content/persian-alpha/alpha/4-t/14t.jpg,t
1189,24t.jpg,/content/persian-alpha/alpha/4-t/24t.jpg,t
1190,28t.jpg,/content/persian-alpha/alpha/4-t/28t.jpg,t
1191,64t.jpg,/content/persian-alpha/alpha/4-t/64t.jpg,t
1192,38t.jpg,/content/persian-alpha/alpha/4-t/38t.jpg,t
1193,76t.jpg,/content/persian-alpha/alpha/4-t/76t.jpg,t
1194,57t.jpg,/content/persian-alpha/alpha/4-t/57t.jpg,t
1195,65t.jpg,/content/persian-alpha/alpha/4-t/65t.jpg,t
1196,13t.jpg,/content/persian-alpha/alpha/4-t/13t.jpg,t
1197,35t.jpg,/content/persian-alpha/alpha/4-t/35t.jpg,t
1198,52t.jpg,/content/persian-alpha/alpha/4-t/52t.jpg,t
1199,34zad.jpg,/content/persian-alpha/alpha/18-zad/34zad.jpg,zad
1200,61zad.jpg,/content/persian-alpha/alpha/18-zad/61zad.jpg,zad
1201,52zad.jpg,/content/persian-alpha/alpha/18-zad/52zad.jpg,zad
1202,37zad.jpg,/content/persian-alpha/alpha/18-zad/37zad.jpg,zad
1203,82zad.jpg,/content/persian-alpha/alpha/18-zad/82zad.jpg,zad
1204,65zad.jpg,/content/persian-alpha/alpha/18-zad/65zad.jpg,zad
1205,22zad.jpg,/content/persian-alpha/alpha/18-zad/22zad.jpg,zad
1206,75zad.jpg,/content/persian-alpha/alpha/18-zad/75zad.jpg,zad
1207,12zad.jpg,/content/persian-alpha/alpha/18-zad/12zad.jpg,zad
1208,6zad.jpg,/content/persian-alpha/alpha/18-zad/6zad.jpg,zad
1209,38zad.jpg,/content/persian-alpha/alpha/18-zad/38zad.jpg,zad
1210,24zad.jpg,/content/persian-alpha/alpha/18-zad/24zad.jpg,zad
1211,1zad.jpg,/content/persian-alpha/alpha/18-zad/1zad.jpg,zad
1212,30zad.jpg,/content/persian-alpha/alpha/18-zad/30zad.jpg,zad
1213,83zad.jpg,/content/persian-alpha/alpha/18-zad/83zad.jpg,zad
1214,91zad.jpg,/content/persian-alpha/alpha/18-zad/91zad.jpg,zad
1215,35zad.jpg,/content/persian-alpha/alpha/18-zad/35zad.jpg,zad
1216,40zad.jpg,/content/persian-alpha/alpha/18-zad/40zad.jpg,zad
1217,10zad.jpg,/content/persian-alpha/alpha/18-zad/10zad.jpg,zad
1218,58zad.jpg,/content/persian-alpha/alpha/18-zad/58zad.jpg,zad
1219,97zad.jpg,/content/persian-alpha/alpha/18-zad/97zad.jpg,zad
1220,92zad.jpg,/content/persian-alpha/alpha/18-zad/92zad.jpg,zad
1221,4zad.jpg,/content/persian-alpha/alpha/18-zad/4zad.jpg,zad
1222,45zad.jpg,/content/persian-alpha/alpha/18-zad/45zad.jpg,zad
1223,53zad.jpg,/content/persian-alpha/alpha/18-zad/53zad.jpg,zad
1224,70zad.jpg,/content/persian-alpha/alpha/18-zad/70zad.jpg,zad
1225,28zad.jpg,/content/persian-alpha/alpha/18-zad/28zad.jpg,zad
1226,71zad.jpg,/content/persian-alpha/alpha/18-zad/71zad.jpg,zad
1227,23zad.jpg,/content/persian-alpha/alpha/18-zad/23zad.jpg,zad
1228,31zad.jpg,/content/persian-alpha/alpha/18-zad/31zad.jpg,zad
1229,32zad.jpg,/content/persian-alpha/alpha/18-zad/32zad.jpg,zad
1230,90zad.jpg,/content/persian-alpha/alpha/18-zad/90zad.jpg,zad
1231,99zad.jpg,/content/persian-alpha/alpha/18-zad/99zad.jpg,zad
1232,54zad.jpg,/content/persian-alpha/alpha/18-zad/54zad.jpg,zad
1233,49zad.jpg,/content/persian-alpha/alpha/18-zad/49zad.jpg,zad
1234,85zad.jpg,/content/persian-alpha/alpha/18-zad/85zad.jpg,zad
1235,55zad.jpg,/content/persian-alpha/alpha/18-zad/55zad.jpg,zad
1236,11zad.jpg,/content/persian-alpha/alpha/18-zad/11zad.jpg,zad
1237,80zad.jpg,/content/persian-alpha/alpha/18-zad/80zad.jpg,zad
1238,81zad.jpg,/content/persian-alpha/alpha/18-zad/81zad.jpg,zad
1239,43zad.jpg,/content/persian-alpha/alpha/18-zad/43zad.jpg,zad
1240,36zad.jpg,/content/persian-alpha/alpha/18-zad/36zad.jpg,zad
1241,29zad.jpg,/content/persian-alpha/alpha/18-zad/29zad.jpg,zad
1242,39zad.jpg,/content/persian-alpha/alpha/18-zad/39zad.jpg,zad
1243,25zad.jpg,/content/persian-alpha/alpha/18-zad/25zad.jpg,zad
1244,84zad.jpg,/content/persian-alpha/alpha/18-zad/84zad.jpg,zad
1245,48zad.jpg,/content/persian-alpha/alpha/18-zad/48zad.jpg,zad
1246,74zad.jpg,/content/persian-alpha/alpha/18-zad/74zad.jpg,zad
1247,15zad.jpg,/content/persian-alpha/alpha/18-zad/15zad.jpg,zad
1248,60zad.jpg,/content/persian-alpha/alpha/18-zad/60zad.jpg,zad
1249,87zad.jpg,/content/persian-alpha/alpha/18-zad/87zad.jpg,zad
1250,94zad.jpg,/content/persian-alpha/alpha/18-zad/94zad.jpg,zad
1251,16zad.jpg,/content/persian-alpha/alpha/18-zad/16zad.jpg,zad
1252,93zad.jpg,/content/persian-alpha/alpha/18-zad/93zad.jpg,zad
1253,14zad.jpg,/content/persian-alpha/alpha/18-zad/14zad.jpg,zad
1254,2zad.jpg,/content/persian-alpha/alpha/18-zad/2zad.jpg,zad
1255,62zad.jpg,/content/persian-alpha/alpha/18-zad/62zad.jpg,zad
1256,50zad.jpg,/content/persian-alpha/alpha/18-zad/50zad.jpg,zad
1257,56zad.jpg,/content/persian-alpha/alpha/18-zad/56zad.jpg,zad
1258,27zad.jpg,/content/persian-alpha/alpha/18-zad/27zad.jpg,zad
1259,98zad.jpg,/content/persian-alpha/alpha/18-zad/98zad.jpg,zad
1260,64zad.jpg,/content/persian-alpha/alpha/18-zad/64zad.jpg,zad
1261,20zad.jpg,/content/persian-alpha/alpha/18-zad/20zad.jpg,zad
1262,7zad.jpg,/content/persian-alpha/alpha/18-zad/7zad.jpg,zad
1263,13zad.jpg,/content/persian-alpha/alpha/18-zad/13zad.jpg,zad
1264,59zad.jpg,/content/persian-alpha/alpha/18-zad/59zad.jpg,zad
1265,89zad.jpg,/content/persian-alpha/alpha/18-zad/89zad.jpg,zad
1266,73zad.jpg,/content/persian-alpha/alpha/18-zad/73zad.jpg,zad
1267,3zad.jpg,/content/persian-alpha/alpha/18-zad/3zad.jpg,zad
1268,5zad.jpg,/content/persian-alpha/alpha/18-zad/5zad.jpg,zad
1269,9zad.jpg,/content/persian-alpha/alpha/18-zad/9zad.jpg,zad
1270,86zad.jpg,/content/persian-alpha/alpha/18-zad/86zad.jpg,zad
1271,26zad.jpg,/content/persian-alpha/alpha/18-zad/26zad.jpg,zad
1272,72zad.jpg,/content/persian-alpha/alpha/18-zad/72zad.jpg,zad
1273,41zad.jpg,/content/persian-alpha/alpha/18-zad/41zad.jpg,zad
1274,8zad.jpg,/content/persian-alpha/alpha/18-zad/8zad.jpg,zad
1275,77zad.jpg,/content/persian-alpha/alpha/18-zad/77zad.jpg,zad
1276,68zad.jpg,/content/persian-alpha/alpha/18-zad/68zad.jpg,zad
1277,18zad.jpg,/content/persian-alpha/alpha/18-zad/18zad.jpg,zad
1278,46zad.jpg,/content/persian-alpha/alpha/18-zad/46zad.jpg,zad
1279,66zad.jpg,/content/persian-alpha/alpha/18-zad/66zad.jpg,zad
1280,67zad.jpg,/content/persian-alpha/alpha/18-zad/67zad.jpg,zad
1281,76zad.jpg,/content/persian-alpha/alpha/18-zad/76zad.jpg,zad
1282,69zad.jpg,/content/persian-alpha/alpha/18-zad/69zad.jpg,zad
1283,21zad.jpg,/content/persian-alpha/alpha/18-zad/21zad.jpg,zad
1284,51zad.jpg,/content/persian-alpha/alpha/18-zad/51zad.jpg,zad
1285,63zad.jpg,/content/persian-alpha/alpha/18-zad/63zad.jpg,zad
1286,57zad.jpg,/content/persian-alpha/alpha/18-zad/57zad.jpg,zad
1287,17zad.jpg,/content/persian-alpha/alpha/18-zad/17zad.jpg,zad
1288,88zad.jpg,/content/persian-alpha/alpha/18-zad/88zad.jpg,zad
1289,100zad.jpg,/content/persian-alpha/alpha/18-zad/100zad.jpg,zad
1290,42zad.jpg,/content/persian-alpha/alpha/18-zad/42zad.jpg,zad
1291,44zad.jpg,/content/persian-alpha/alpha/18-zad/44zad.jpg,zad
1292,79zad.jpg,/content/persian-alpha/alpha/18-zad/79zad.jpg,zad
1293,47zad.jpg,/content/persian-alpha/alpha/18-zad/47zad.jpg,zad
1294,33zad.jpg,/content/persian-alpha/alpha/18-zad/33zad.jpg,zad
1295,95zad.jpg,/content/persian-alpha/alpha/18-zad/95zad.jpg,zad
1296,96zad.jpg,/content/persian-alpha/alpha/18-zad/96zad.jpg,zad
1297,19zad.jpg,/content/persian-alpha/alpha/18-zad/19zad.jpg,zad
1298,78zad.jpg,/content/persian-alpha/alpha/18-zad/78zad.jpg,zad
1299,32che.jpg,/content/persian-alpha/alpha/7-che/32che.jpg,che
1300,17che.jpg,/content/persian-alpha/alpha/7-che/17che.jpg,che
1301,21che.jpg,/content/persian-alpha/alpha/7-che/21che.jpg,che
1302,55che.jpg,/content/persian-alpha/alpha/7-che/55che.jpg,che
1303,46che.jpg,/content/persian-alpha/alpha/7-che/46che.jpg,che
1304,93che.jpg,/content/persian-alpha/alpha/7-che/93che.jpg,che
1305,69che.jpg,/content/persian-alpha/alpha/7-che/69che.jpg,che
1306,60che.jpg,/content/persian-alpha/alpha/7-che/60che.jpg,che
1307,79che.jpg,/content/persian-alpha/alpha/7-che/79che.jpg,che
1308,5che.jpg,/content/persian-alpha/alpha/7-che/5che.jpg,che
1309,28che.jpg,/content/persian-alpha/alpha/7-che/28che.jpg,che
1310,16che.jpg,/content/persian-alpha/alpha/7-che/16che.jpg,che
1311,97che.jpg,/content/persian-alpha/alpha/7-che/97che.jpg,che
1312,50che.jpg,/content/persian-alpha/alpha/7-che/50che.jpg,che
1313,14che.jpg,/content/persian-alpha/alpha/7-che/14che.jpg,che
1314,22che.jpg,/content/persian-alpha/alpha/7-che/22che.jpg,che
1315,6che.jpg,/content/persian-alpha/alpha/7-che/6che.jpg,che
1316,41che.jpg,/content/persian-alpha/alpha/7-che/41che.jpg,che
1317,82che.jpg,/content/persian-alpha/alpha/7-che/82che.jpg,che
1318,40che.jpg,/content/persian-alpha/alpha/7-che/40che.jpg,che
1319,34che.jpg,/content/persian-alpha/alpha/7-che/34che.jpg,che
1320,37che.jpg,/content/persian-alpha/alpha/7-che/37che.jpg,che
1321,90che.jpg,/content/persian-alpha/alpha/7-che/90che.jpg,che
1322,1che.jpg,/content/persian-alpha/alpha/7-che/1che.jpg,che
1323,61che.jpg,/content/persian-alpha/alpha/7-che/61che.jpg,che
1324,13che.jpg,/content/persian-alpha/alpha/7-che/13che.jpg,che
1325,30che.jpg,/content/persian-alpha/alpha/7-che/30che.jpg,che
1326,70che.jpg,/content/persian-alpha/alpha/7-che/70che.jpg,che
1327,31che.jpg,/content/persian-alpha/alpha/7-che/31che.jpg,che
1328,85che.jpg,/content/persian-alpha/alpha/7-che/85che.jpg,che
1329,24che.jpg,/content/persian-alpha/alpha/7-che/24che.jpg,che
1330,100che.jpg,/content/persian-alpha/alpha/7-che/100che.jpg,che
1331,80che.jpg,/content/persian-alpha/alpha/7-che/80che.jpg,che
1332,99che.jpg,/content/persian-alpha/alpha/7-che/99che.jpg,che
1333,29che.jpg,/content/persian-alpha/alpha/7-che/29che.jpg,che
1334,9che.jpg,/content/persian-alpha/alpha/7-che/9che.jpg,che
1335,68che.jpg,/content/persian-alpha/alpha/7-che/68che.jpg,che
1336,8che.jpg,/content/persian-alpha/alpha/7-che/8che.jpg,che
1337,48che.jpg,/content/persian-alpha/alpha/7-che/48che.jpg,che
1338,86che.jpg,/content/persian-alpha/alpha/7-che/86che.jpg,che
1339,89che.jpg,/content/persian-alpha/alpha/7-che/89che.jpg,che
1340,53che.jpg,/content/persian-alpha/alpha/7-che/53che.jpg,che
1341,39che.jpg,/content/persian-alpha/alpha/7-che/39che.jpg,che
1342,36che.jpg,/content/persian-alpha/alpha/7-che/36che.jpg,che
1343,78che.jpg,/content/persian-alpha/alpha/7-che/78che.jpg,che
1344,76che.jpg,/content/persian-alpha/alpha/7-che/76che.jpg,che
1345,51che.jpg,/content/persian-alpha/alpha/7-che/51che.jpg,che
1346,4che.jpg,/content/persian-alpha/alpha/7-che/4che.jpg,che
1347,62che.jpg,/content/persian-alpha/alpha/7-che/62che.jpg,che
1348,96che.jpg,/content/persian-alpha/alpha/7-che/96che.jpg,che
1349,15che.jpg,/content/persian-alpha/alpha/7-che/15che.jpg,che
1350,26che.jpg,/content/persian-alpha/alpha/7-che/26che.jpg,che
1351,73che.jpg,/content/persian-alpha/alpha/7-che/73che.jpg,che
1352,63che.jpg,/content/persian-alpha/alpha/7-che/63che.jpg,che
1353,27che.jpg,/content/persian-alpha/alpha/7-che/27che.jpg,che
1354,94che.jpg,/content/persian-alpha/alpha/7-che/94che.jpg,che
1355,25che.jpg,/content/persian-alpha/alpha/7-che/25che.jpg,che
1356,88che.jpg,/content/persian-alpha/alpha/7-che/88che.jpg,che
1357,57che.jpg,/content/persian-alpha/alpha/7-che/57che.jpg,che
1358,74che.jpg,/content/persian-alpha/alpha/7-che/74che.jpg,che
1359,87che.jpg,/content/persian-alpha/alpha/7-che/87che.jpg,che
1360,98che.jpg,/content/persian-alpha/alpha/7-che/98che.jpg,che
1361,65che.jpg,/content/persian-alpha/alpha/7-che/65che.jpg,che
1362,67che.jpg,/content/persian-alpha/alpha/7-che/67che.jpg,che
1363,18che.jpg,/content/persian-alpha/alpha/7-che/18che.jpg,che
1364,92che.jpg,/content/persian-alpha/alpha/7-che/92che.jpg,che
1365,3che.jpg,/content/persian-alpha/alpha/7-che/3che.jpg,che
1366,59che.jpg,/content/persian-alpha/alpha/7-che/59che.jpg,che
1367,7che.jpg,/content/persian-alpha/alpha/7-che/7che.jpg,che
1368,58che.jpg,/content/persian-alpha/alpha/7-che/58che.jpg,che
1369,43che.jpg,/content/persian-alpha/alpha/7-che/43che.jpg,che
1370,23che.jpg,/content/persian-alpha/alpha/7-che/23che.jpg,che
1371,12che.jpg,/content/persian-alpha/alpha/7-che/12che.jpg,che
1372,47che.jpg,/content/persian-alpha/alpha/7-che/47che.jpg,che
1373,83che.jpg,/content/persian-alpha/alpha/7-che/83che.jpg,che
1374,20che.jpg,/content/persian-alpha/alpha/7-che/20che.jpg,che
1375,49che.jpg,/content/persian-alpha/alpha/7-che/49che.jpg,che
1376,38che.jpg,/content/persian-alpha/alpha/7-che/38che.jpg,che
1377,19che.jpg,/content/persian-alpha/alpha/7-che/19che.jpg,che
1378,71che.jpg,/content/persian-alpha/alpha/7-che/71che.jpg,che
1379,91che.jpg,/content/persian-alpha/alpha/7-che/91che.jpg,che
1380,33che.jpg,/content/persian-alpha/alpha/7-che/33che.jpg,che
1381,75che.jpg,/content/persian-alpha/alpha/7-che/75che.jpg,che
1382,10che.jpg,/content/persian-alpha/alpha/7-che/10che.jpg,che
1383,84che.jpg,/content/persian-alpha/alpha/7-che/84che.jpg,che
1384,44che.jpg,/content/persian-alpha/alpha/7-che/44che.jpg,che
1385,64che.jpg,/content/persian-alpha/alpha/7-che/64che.jpg,che
1386,11che.jpg,/content/persian-alpha/alpha/7-che/11che.jpg,che
1387,56che.jpg,/content/persian-alpha/alpha/7-che/56che.jpg,che
1388,54che.jpg,/content/persian-alpha/alpha/7-che/54che.jpg,che
1389,95che.jpg,/content/persian-alpha/alpha/7-che/95che.jpg,che
1390,66che.jpg,/content/persian-alpha/alpha/7-che/66che.jpg,che
1391,2che.jpg,/content/persian-alpha/alpha/7-che/2che.jpg,che
1392,35che.jpg,/content/persian-alpha/alpha/7-che/35che.jpg,che
1393,42che.jpg,/content/persian-alpha/alpha/7-che/42che.jpg,che
1394,81che.jpg,/content/persian-alpha/alpha/7-che/81che.jpg,che
1395,72che.jpg,/content/persian-alpha/alpha/7-che/72che.jpg,che
1396,52che.jpg,/content/persian-alpha/alpha/7-che/52che.jpg,che
1397,45che.jpg,/content/persian-alpha/alpha/7-che/45che.jpg,che
1398,77che.jpg,/content/persian-alpha/alpha/7-che/77che.jpg,che
1399,41shin.jpg,/content/persian-alpha/alpha/16-shin/41shin.jpg,shin
1400,61shin.jpg,/content/persian-alpha/alpha/16-shin/61shin.jpg,shin
1401,55shin.jpg,/content/persian-alpha/alpha/16-shin/55shin.jpg,shin
1402,7shin.jpg,/content/persian-alpha/alpha/16-shin/7shin.jpg,shin
1403,11shin.jpg,/content/persian-alpha/alpha/16-shin/11shin.jpg,shin
1404,14shin.jpg,/content/persian-alpha/alpha/16-shin/14shin.jpg,shin
1405,71shin.jpg,/content/persian-alpha/alpha/16-shin/71shin.jpg,shin
1406,94shin.jpg,/content/persian-alpha/alpha/16-shin/94shin.jpg,shin
1407,67shin.jpg,/content/persian-alpha/alpha/16-shin/67shin.jpg,shin
1408,19shin.jpg,/content/persian-alpha/alpha/16-shin/19shin.jpg,shin
1409,99shin.jpg,/content/persian-alpha/alpha/16-shin/99shin.jpg,shin
1410,9shin.jpg,/content/persian-alpha/alpha/16-shin/9shin.jpg,shin
1411,29shin.jpg,/content/persian-alpha/alpha/16-shin/29shin.jpg,shin
1412,100shin.jpg,/content/persian-alpha/alpha/16-shin/100shin.jpg,shin
1413,5shin.jpg,/content/persian-alpha/alpha/16-shin/5shin.jpg,shin
1414,25shin.jpg,/content/persian-alpha/alpha/16-shin/25shin.jpg,shin
1415,95shin.jpg,/content/persian-alpha/alpha/16-shin/95shin.jpg,shin
1416,28shin.jpg,/content/persian-alpha/alpha/16-shin/28shin.jpg,shin
1417,90shin.jpg,/content/persian-alpha/alpha/16-shin/90shin.jpg,shin
1418,18shin.jpg,/content/persian-alpha/alpha/16-shin/18shin.jpg,shin
1419,93shin.jpg,/content/persian-alpha/alpha/16-shin/93shin.jpg,shin
1420,88shin.jpg,/content/persian-alpha/alpha/16-shin/88shin.jpg,shin
1421,17shin.jpg,/content/persian-alpha/alpha/16-shin/17shin.jpg,shin
1422,59shin.jpg,/content/persian-alpha/alpha/16-shin/59shin.jpg,shin
